UID          PID    PPID  C STIME TTY          TIME CMD
1337     1651377 1651343  1 Jun11 ?        00:16:14 php /var/www/mailer_web/artisan horizon
1337     1651378 1651343  0 Jun11 ?        00:15:20 php /var/www/mailer_web/artisan schedule:work
1337     1651481 1651377  0 Jun11 ?        00:12:29 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:supervisor-1 redis --workers-name=default --balance=auto --max-processes=10 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=1 --rest=0
1337     1651482 1651377  0 Jun11 ?        00:11:53 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:discovery-supervisor redis --workers-name=default --balance=simple --max-processes=1 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=discovery --sleep=3 --timeout=3600 --tries=1 --rest=0
1337     1651483 1651377  0 Jun11 ?        00:11:48 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:validation-supervisor redis --workers-name=default --balance=auto --max-processes=4 --min-processes=1 --nice=0 --balance-cooldown=5 --balance-max-shift=2 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=validation --sleep=3 --timeout=300 --tries=3 --rest=0
1337     1651484 1651377  0 Jun11 ?        00:14:11 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:mail-supervisor redis --workers-name=default --balance=auto --max-processes=8 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=sending,processing --sleep=3 --timeout=90 --tries=3 --rest=0
1337     1651485 1651377  0 Jun11 ?        00:11:50 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:campaigns-supervisor redis --workers-name=default --balance=auto --max-processes=4 --min-processes=1 --nice=0 --balance-cooldown=5 --balance-max-shift=2 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=campaigns --sleep=3 --timeout=7200 --tries=3 --rest=0
1337     1651486 1651377  0 Jun11 ?        00:12:15 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:tracking-supervisor redis --workers-name=default --balance=auto --max-processes=5 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=tracking --sleep=3 --timeout=60 --tries=0 --rest=0
1337     1651487 1651377  0 Jun11 ?        00:14:24 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:sdr-supervisor redis --workers-name=default --balance=auto --max-processes=10 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=sdr,sdr-processing,sdr-orchestrator --sleep=3 --timeout=900 --tries=0 --rest=0
1337     1651488 1651377  0 Jun11 ?        00:12:30 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:outreach-supervisor redis --workers-name=default --balance=auto --max-processes=20 --min-processes=1 --nice=0 --balance-cooldown=2 --balance-max-shift=3 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=outreach --sleep=3 --timeout=600 --tries=3 --rest=0
1337     1651489 1651377  0 Jun11 ?        00:13:43 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:integration-supervisor redis --workers-name=default --balance=auto --max-processes=10 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=webhooks,integrations --sleep=3 --timeout=60 --tries=0 --rest=0
1337     1651490 1651377  0 Jun11 ?        00:12:24 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:ai-supervisor redis --workers-name=default --balance=auto --max-processes=4 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=ai-processing --sleep=3 --timeout=300 --tries=2 --rest=0
1337     1651491 1651377  0 Jun11 ?        00:12:20 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:agent-supervisor redis --workers-name=default --balance=simple --max-processes=2 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=agent --sleep=3 --timeout=120 --tries=3 --rest=0
1337     1651492 1651377  0 Jun11 ?        00:11:53 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:external-mail-supervisor redis --workers-name=default --balance=auto --max-processes=5 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=external-mail --sleep=3 --timeout=300 --tries=3 --rest=0
1337     1651493 1651377  0 Jun11 ?        00:11:47 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:domain-supervisor redis --workers-name=default --balance=auto --max-processes=100 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=domains --sleep=3 --timeout=300 --tries=2 --rest=0
1337     1651494 1651377  0 Jun11 ?        00:13:10 /usr/local/bin/php artisan horizon:supervisor vmi2172335contaboservernet-KlN1:import-supervisor redis --workers-name=default --balance=auto --max-processes=4 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=12 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=import,imports --sleep=3 --timeout=7200 --tries=2 --rest=0
root     1651687    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1661716    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1663015    3943  0 Jun02 ?        00:00:11 [celery] <defunct>
root     1676659    3943  0 Jun08 ?        00:00:17 [celery] <defunct>
1337     1677470    3941  0 Jun02 ?        00:00:48 [ffmpeg] <defunct>
1337     1686640    3941  0 Jun02 ?        00:00:37 [ffmpeg] <defunct>
1337     1712984    3941  0 Jun02 ?        00:01:12 [ffmpeg] <defunct>
root     1721698    3943  0 Jun02 ?        00:00:11 [celery] <defunct>
root     1722249    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
1337     1722773    4543  0 Jun05 ?        00:00:00 [curl] <defunct>
root     1722919    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
root     1723408    3943  0 Jun02 ?        00:00:22 [celery] <defunct>
root     1724674    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
1337     1725419    3941  0 May28 ?        00:00:23 [ffmpeg] <defunct>
1337     1728015    3946  0 May28 ?        00:00:00 [curl] <defunct>
1337     1730141    3941  0 May28 ?        00:00:28 [ffmpeg] <defunct>
root     1730143    3943  0 Jun02 ?        00:00:23 [celery] <defunct>
root     1732662    3943  0 Jun08 ?        00:00:17 [celery] <defunct>
root     1736093    3943  0 Jun02 ?        00:00:11 [celery] <defunct>
1337     1737872    3941  0 May28 ?        00:00:10 [ffmpeg] <defunct>
1337     1754603    3941  0 Jun05 ?        00:00:37 [ffmpeg] <defunct>
1337     1758136    3941  0 Jun05 ?        00:00:24 [ffmpeg] <defunct>
root     1783678    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
root     1785676    3943  0 Jun08 ?        00:00:12 [celery] <defunct>
root     1787733    3943  0 Jun05 ?        00:00:09 [celery] <defunct>
1337     1789430    3941  0 Jun02 ?        00:01:03 [ffmpeg] <defunct>
root     1789574    3943  0 Jun08 ?        00:00:13 [celery] <defunct>
root     1791336    3943  0 Jun02 ?        00:00:25 [celery] <defunct>
1337     1797433    3941  0 Jun11 ?        00:00:14 [ffmpeg] <defunct>
70       1799106    4155  0 Jun08 ?        00:00:00 postgres: postgres tovbase 172.19.0.4(53276) idle
1337     1799558    3941  0 May28 ?        00:00:30 [ffmpeg] <defunct>
root     1800445    3943  0 Jun08 ?        00:00:22 [celery] <defunct>
root     1803373    3943  0 Jun02 ?        00:00:12 [celery] <defunct>
root     1811112    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     1813865    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1816270    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1816542    3943  0 Jun08 ?        00:00:11 [celery] <defunct>
1337     1817501    3941  0 May28 ?        00:00:53 [ffmpeg] <defunct>
root     1817661    3943  0 Jun02 ?        00:00:16 [celery] <defunct>
root     1821443    3943  0 Jun02 ?        00:00:18 [celery] <defunct>
root     1825424    3943  0 Jun08 ?        00:00:12 [celery] <defunct>
root     1827885    3943  0 Jun11 ?        00:00:09 [celery] <defunct>
root     1830239    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
1337     1831358    3824  0 Jun08 ?        00:00:00 [curl] <defunct>
root     1834100    3941  0 May29 ?        00:00:00 [stty] <defunct>
1337     1836466    3941  0 Jun05 ?        00:00:24 [ffmpeg] <defunct>
1337     1836496    3824  0 Jun05 ?        00:00:00 [curl] <defunct>
1337     1838632    4543  0 Jun08 ?        00:00:00 [curl] <defunct>
root     1840831    3943  0 Jun02 ?        00:00:24 [celery] <defunct>
root     1842055    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1842357    3941  0 Jun02 ?        00:00:00 [stty] <defunct>
root     1842953    3943  0 Jun08 ?        00:00:18 [celery] <defunct>
1337     1848077    3941  0 Jun08 ?        00:00:58 [ffmpeg] <defunct>
root     1850054    3943  0 Jun02 ?        00:00:16 [celery] <defunct>
root     1851435    3943  0 Jun02 ?        00:00:17 [celery] <defunct>
1337     1852324    3941  0 Jun08 ?        00:01:02 [ffmpeg] <defunct>
root     1855371    3941  0 May29 ?        00:00:00 [stty] <defunct>
1337     1860469    3941  0 Jun08 ?        00:01:59 [ffmpeg] <defunct>
root     1862232    3497  0 Jun11 ?        00:00:00 sleep 86400
1337     1862989    3941  0 Jun02 ?        00:01:22 [ffmpeg] <defunct>
root     1863602    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
1337     1865098    3824  0 Jun11 ?        00:00:00 [curl] <defunct>
1337     1865713    3941  0 Jun08 ?        00:00:46 [ffmpeg] <defunct>
1337     1869520    7737  0 Jun11 ?        00:05:11 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337     1870425    3941  0 Jun11 ?        00:00:21 [ffmpeg] <defunct>
root     1870541    3943  0 Jun02 ?        00:00:12 [celery] <defunct>
root     1877181    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1885017    3943  0 Jun02 ?        00:00:21 [celery] <defunct>
root     1885699    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1888750    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1891970    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
1337     1892072    3941  0 Jun02 ?        00:01:49 [ffmpeg] <defunct>
root     1894899    3943  0 Jun08 ?        00:00:17 [celery] <defunct>
root     1897166    3943  0 Jun08 ?        00:00:20 [celery] <defunct>
root     1898802    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1899440    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1900107    3943  0 Jun02 ?        00:00:22 [celery] <defunct>
root     1900643    3943  0 Jun02 ?        00:00:34 [celery] <defunct>
root     1901238    3943  0 Jun02 ?        00:00:24 [celery] <defunct>
1337     1904789    3941  0 Jun11 ?        00:00:12 [ffmpeg] <defunct>
root     1906612    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
root     1907219    3943  0 Jun02 ?        00:00:16 [celery] <defunct>
root     1908412    3943  0 Jun02 ?        00:00:22 [celery] <defunct>
root     1910171    3943  0 Jun02 ?        00:00:25 [celery] <defunct>
root     1912081    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
root     1914573    3943  0 Jun08 ?        00:00:20 [celery] <defunct>
root     1914997    3943  0 Jun02 ?        00:00:11 [celery] <defunct>
root     1917933    3943  0 Jun02 ?        00:00:25 [celery] <defunct>
root     1918478    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1920243    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1922133    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1922764    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1923377    3943  0 Jun08 ?        00:00:26 [celery] <defunct>
root     1923922    3943  0 Jun08 ?        00:00:17 [celery] <defunct>
root     1925091    3943  0 Jun02 ?        00:00:16 [celery] <defunct>
root     1926909    3943  0 Jun02 ?        00:00:11 [celery] <defunct>
1337     1927159    3941  0 Jun08 ?        00:01:39 [ffmpeg] <defunct>
root     1927439    3943  0 Jun02 ?        00:00:12 [celery] <defunct>
root     1928620    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1929795    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1930457    3943  0 Jun02 ?        00:00:18 [celery] <defunct>
1337     1930707    3946  0 Jun08 ?        00:00:00 [curl] <defunct>
root     1931054    3943  0 Jun02 ?        00:00:20 [celery] <defunct>
root     1931601    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1932176    3943  0 Jun02 ?        00:00:20 [celery] <defunct>
root     1932756    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
root     1934491    3943  0 Jun02 ?        00:00:18 [celery] <defunct>
root     1936334    3943  0 Jun02 ?        00:00:11 [celery] <defunct>
root     1937583    3943  0 Jun02 ?        00:00:18 [celery] <defunct>
1337     1938151    3941  0 Jun08 ?        00:01:32 [ffmpeg] <defunct>
root     1939452    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
1337     1940385    3941  0 Jun02 ?        00:01:39 [ffmpeg] <defunct>
1337     1940395    3941  0 Jun02 ?        00:00:03 [ffprobe] <defunct>
root     1940925    3943  0 Jun02 ?        00:00:18 [celery] <defunct>
root     1941649    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
1337     1942378    3941  0 Jun05 ?        00:00:31 [ffmpeg] <defunct>
root     1943429    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1945219    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1948634    3943  0 Jun08 ?        00:00:14 [celery] <defunct>
1337     1949394    4206  0 May29 ?        00:00:00 [curl] <defunct>
root     1950079    3943  0 Jun02 ?        00:00:15 [celery] <defunct>
root     1950339    3943  0 Jun08 ?        00:00:20 [celery] <defunct>
root     1950885    3943  0 Jun08 ?        00:00:16 [celery] <defunct>
root     1953025    3943  0 Jun02 ?        00:00:20 [celery] <defunct>
root     1953583    3943  0 Jun02 ?        00:00:12 [celery] <defunct>
1337     1954064    3941  0 Jun08 ?        00:01:49 [ffmpeg] <defunct>
root     1954160    3943  0 Jun02 ?        00:00:38 [celery] <defunct>
root     1954824    3943  0 Jun02 ?        00:00:17 [celery] <defunct>
root     1956533    3943  0 Jun02 ?        00:00:20 [celery] <defunct>
1337     1957164    3824  0 Jun08 ?        00:00:00 [curl] <defunct>
root     1957189    3943  0 Jun02 ?        00:00:19 [celery] <defunct>
root     1957355    3011  0 Jun05 ?        00:00:01 php artisan tinker
root     1957434 1957355  0 Jun05 ?        00:00:00 psysh (loop)
root     1957436 1957434  0 Jun05 ?        00:00:00 psysh (loop)
root     1958333    3011  0 Jun05 ?        00:00:01 php artisan tinker
root     1958341 1958333  0 Jun05 ?        00:00:00 [php] <defunct>
root     1958952    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
1337     1960791    3941  0 Jun05 ?        00:00:32 [ffmpeg] <defunct>
root     1964971    3943  0 Jun02 ?        00:00:19 [celery] <defunct>
root     1965568    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1966228    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1968113    3943  0 Jun02 ?        00:00:14 [celery] <defunct>
root     1970517    3943  0 Jun02 ?        00:00:13 [celery] <defunct>
root     1971863    3120  0 Jun05 ?        00:00:00 psysh (loop)
root     1971947 1971863  0 Jun05 ?        00:00:00 psysh (loop)
root     1972962    3943  0 Jun02 ?        00:00:19 [celery] <defunct>
root     1974091    3941  0 Jun01 ?        00:00:00 [stty] <defunct>
root     1974469    3943  0 Jun08 ?        00:00:12 [celery] <defunct>
root     1976634    3943  0 Jun08 ?        00:00:16 [celery] <defunct>
root     1978333    3943  0 Jun08 ?        00:00:13 [celery] <defunct>
root     1982386    3943  0 Jun05 ?        00:00:10 [celery] <defunct>
1337     1983248    3941  0 Jun05 ?        00:00:01 [ffmpeg] <defunct>
root     1983789    3943  0 Jun08 ?        00:00:13 [celery] <defunct>
root     1984871    3943  0 Jun08 ?        00:00:13 [celery] <defunct>
root     1989797    3943  0 Jun08 ?        00:00:11 [celery] <defunct>
root     1990441    3943  0 Jun08 ?        00:00:33 [celery] <defunct>
